zillow_id,area_unit,bathrooms,bedrooms,home_size,home_type,last_sold_date,last_sold_price,link,price,property_size,rent_price,rentzestimate_amount,rentzestimate_last_updated,tax_value,tax_year,year_built,zestimate_amount,zestimate_last_updated,address,city,state,zipcode
19882992,SqFt,4.0,4,3102.0,SingleFamily,01/08/2018,2700000.0,https://www.zillow.com/homedetails/5621-Hoback-Glen-Rd-Hidden-Hills-CA-91302/19882992_zpid/,2700000.0,77101.0,,9262.0,08/07/2018,575717.0,2017,1969.0,2801130.0,08/07/2018,5621 Hoback Glen Rd,Hidden Hills,CA,91302
19883013,SqFt,6.0,5,4900.0,SingleFamily,07/17/2014,2293000.0,https://www.zillow.com/homedetails/5460-Round-Meadow-Rd-Hidden-Hills-CA-91302/19883013_zpid/,2730000.0,47462.0,,12068.0,08/07/2018,2374526.0,2017,1957.0,3010164.0,08/07/2018,5460 Round Meadow Rd,Hidden Hills,CA,91302
19883021,SqFt,4.0,4,4201.0,SingleFamily,04/06/2018,2850000.0,https://www.zillow.com/homedetails/5505-Hoback-Glen-Rd-Hidden-Hills-CA-91302/19883021_zpid/,2850000.0,61855.0,,9775.0,08/07/2018,552730.0,2017,1962.0,2941044.0,08/07/2018,5505 Hoback Glen Rd,Hidden Hills,CA,91302
19883127,SqFt,6.0,5,5360.0,SingleFamily,11/09/2016,2900000.0,https://www.zillow.com/homedetails/24350-Bridle-Trail-Rd-Hidden-Hills-CA-91302/19883127_zpid/,2900000.0,43560.0,,10949.0,08/07/2018,2900000.0,2017,1981.0,3500641.0,08/07/2018,24350 Bridle Trail Rd,Hidden Hills,CA,91302
19883200,SqFt,6.0,5,6180.0,SingleFamily,06/09/2016,2790000.0,https://www.zillow.com/homedetails/24975-Eldorado-Meadow-Rd-Hidden-Hills-CA-91302/19883200_zpid/,2790000.0,44648.0,,11936.0,08/07/2018,2845800.0,2017,1990.0,3417658.0,08/07/2018,24975 Eldorado Meadow Rd,Hidden Hills,CA,91302
19896636,SqFt,7.5,6,7231.0,SingleFamily,12/21/2017,2725000.0,https://www.zillow.com/homedetails/4218-Vicasa-Dr-Calabasas-CA-91302/19896636_zpid/,2730000.0,54663.0,,11500.0,08/07/2018,1527684.0,2017,1997.0,2889180.0,08/07/2018,4218 Vicasa Dr,Calabasas,CA,91302
19897834,SqFt,6.0,5,5298.0,SingleFamily,10/21/2011,1825000.0,https://www.zillow.com/homedetails/24915-Palmilla-Dr-Calabasas-CA-91302/19897834_zpid/,2650000.0,11678.0,,10500.0,08/07/2018,1975122.0,2017,1989.0,2634692.0,08/07/2018,24915 Palmilla Dr,Calabasas,CA,91302
19897914,SqFt,5.0,5,5324.0,SingleFamily,08/12/2015,2267500.0,https://www.zillow.com/homedetails/24903-Bella-Vista-Dr-Calabasas-CA-91302/19897914_zpid/,15000.0,12283.0,,10000.0,08/07/2018,2312850.0,2017,1991.0,2820065.0,08/07/2018,24903 Bella Vista Dr,Calabasas,CA,91302
19901264,SqFt,4.0,5,4206.0,SingleFamily,09/01/2016,2200000.0,https://www.zillow.com/homedetails/22924-Blue-Bird-Dr-Calabasas-CA-91302/19901264_zpid/,2200000.0,87000.0,,7882.0,08/07/2018,1929000.0,2017,1958.0,1883844.0,08/07/2018,22924 Blue Bird Dr,Calabasas,CA,91302
19910720,SqFt,2.0,4,1459.0,SingleFamily,07/20/2018,710000.0,https://www.zillow.com/homedetails/7711-Owensmouth-Ave-Canoga-Park-CA-91304/19910720_zpid/,710000.0,11199.0,,3000.0,08/07/2018,540600.0,2017,1954.0,644841.0,08/07/2018,7711 Owensmouth Ave,Canoga Park,CA,91304
19918490,SqFt,3.0,4,1457.0,SingleFamily,03/21/2018,795000.0,https://www.zillow.com/homedetails/6218-Balcom-Ave-Encino-CA-91316/19918490_zpid/,795000.0,6246.0,,3495.0,08/07/2018,693000.0,2017,1951.0,814908.0,08/07/2018,6218 Balcom Ave,Encino,CA,91316
19924684,SqFt,2.0,4,1584.0,SingleFamily,09/02/2016,619000.0,https://www.zillow.com/homedetails/19609-Friar-St-Tarzana-CA-91335/19924684_zpid/,5000.0,1955.0,,3100.0,08/07/2018,619000.0,2017,1956.0,668410.0,08/07/2018,19609 Friar St,Tarzana,CA,91335
19925304,SqFt,3.0,4,1479.0,SingleFamily,06/08/2018,750000.0,https://www.zillow.com/homedetails/6407-Oakdale-Ave-Woodland-Hills-CA-91367/19925304_zpid/,750000.0,7511.0,,3000.0,08/07/2018,529455.0,2017,1954.0,669384.0,08/07/2018,6407 Oakdale Ave,Woodland Hills,CA,91367
19925376,SqFt,2.0,4,1442.0,SingleFamily,06/11/2018,725000.0,https://www.zillow.com/homedetails/6445-Jumilla-Ave-Woodland-Hills-CA-91367/19925376_zpid/,725000.0,7562.0,,3000.0,08/07/2018,565088.0,2017,1954.0,645869.0,08/07/2018,6445 Jumilla Ave,Woodland Hills,CA,91367
19928107,SqFt,3.0,4,1832.0,SingleFamily,03/15/2018,615000.0,https://www.zillow.com/homedetails/22335-Kittridge-St-Woodland-Hills-CA-91303/19928107_zpid/,6900.0,7553.0,,3000.0,08/07/2018,447996.0,2017,1958.0,655341.0,08/07/2018,22335 Kittridge St,Woodland Hills,CA,91303
19932706,SqFt,3.0,4,,SingleFamily,12/09/2005,899000.0,https://www.zillow.com/homedetails/6050-Corbin-Ave-Tarzana-CA-91356/19932706_zpid/,1300000.0,,,4750.0,08/07/2018,994000.0,2017,,1260015.0,08/07/2018,6050 Corbin Ave,Tarzana,CA,91356
19932844,SqFt,2.0,4,1739.0,SingleFamily,06/10/2016,1075000.0,https://www.zillow.com/homedetails/6007-Calvin-Ave-Tarzana-CA-91356/19932844_zpid/,1070000.0,22651.0,,3595.0,08/07/2018,1096500.0,2017,1941.0,936534.0,08/07/2018,6007 Calvin Ave,Tarzana,CA,91356
19936817,SqFt,3.0,4,1073.0,SingleFamily,07/24/1990,195000.0,https://www.zillow.com/homedetails/5856-Alonzo-Ave-Encino-CA-91316/19936817_zpid/,845000.0,6708.0,,2800.0,08/07/2018,336727.0,2017,1949.0,825550.0,08/07/2018,5856 Alonzo Ave,Encino,CA,91316
19936934,SqFt,3.1,4,806.0,SingleFamily,06/30/2017,950000.0,https://www.zillow.com/homedetails/5958-Yarmouth-Ave-Encino-CA-91316/19936934_zpid/,950000.0,5701.0,,2600.0,08/07/2018,530000.0,2017,1949.0,787176.0,08/07/2018,5958 Yarmouth Ave,Encino,CA,91316
19937413,SqFt,8.0,7,7200.0,SingleFamily,05/31/2017,2753750.0,https://www.zillow.com/homedetails/5450-Topeka-Dr-Tarzana-CA-91356/19937413_zpid/,2750000.0,17517.0,,10878.0,08/07/2018,1211194.0,2017,1910.0,3012573.0,08/07/2018,5450 Topeka Dr,Tarzana,CA,91356
19937530,SqFt,2.0,4,1553.0,SingleFamily,09/23/2015,1062000.0,https://www.zillow.com/homedetails/5430-Geyser-Ave-Tarzana-CA-91356/19937530_zpid/,1060000.0,5997.0,,4476.0,08/07/2018,87390.0,2017,1950.0,849949.0,08/07/2018,5430 Geyser Ave,Tarzana,CA,91356
19937901,SqFt,6.75,5,5300.0,SingleFamily,04/24/2018,2750000.0,https://www.zillow.com/homedetails/5201-Veloz-Ave-Tarzana-CA-91356/19937901_zpid/,2750000.0,17127.0,,8574.0,08/07/2018,989400.0,2017,2017.0,3114202.0,08/07/2018,5201 Veloz Ave,Tarzana,CA,91356
19940308,SqFt,7.0,6,5600.0,SingleFamily,05/27/2016,2610000.0,https://www.zillow.com/homedetails/19425-Shirley-Ct-Tarzana-CA-91356/19940308_zpid/,2610000.0,22234.0,,10561.0,08/07/2018,2662200.0,2017,2015.0,3067589.0,08/07/2018,19425 Shirley Ct,Tarzana,CA,91356
19940404,SqFt,,4,3870.0,VacantResidentialLand,07/17/2017,1400000.0,https://www.zillow.com/homedetails/5371-Vanalden-Ave-Tarzana-CA-91356/19940404_zpid/,2800000.0,33750.0,,6850.0,08/07/2018,1201000.0,2017,1959.0,,01/01/1970,5371 Vanalden Ave,Tarzana,CA,91356
19940664,SqFt,5.5,5,6253.0,SingleFamily,08/28/2015,2683000.0,https://www.zillow.com/homedetails/5131-Topeka-Dr-Tarzana-CA-91356/19940664_zpid/,2680000.0,19466.0,,11650.0,08/07/2018,2736660.0,2017,2015.0,3327572.0,08/07/2018,5131 Topeka Dr,Tarzana,CA,91356
19940700,SqFt,5.0,5,4310.0,SingleFamily,07/15/2016,2405000.0,https://www.zillow.com/homedetails/19822-Santa-Rita-St-Woodland-Hills-CA-91364/19940700_zpid/,2400000.0,16814.0,,8288.0,08/07/2018,2405000.0,2017,1966.0,2798607.0,08/07/2018,19822 Santa Rita St,Woodland Hills,CA,91364
19940891,SqFt,6.0,5,7123.0,SingleFamily,07/16/2004,2025000.0,https://www.zillow.com/homedetails/19546-Redwing-St-Tarzana-CA-91356/19940891_zpid/,2770000.0,25953.0,,12995.0,08/07/2018,2212000.0,2017,1990.0,2878103.0,08/07/2018,19546 Redwing St,Tarzana,CA,91356
19944706,SqFt,8.0,6,7678.0,SingleFamily,06/30/2004,2275000.0,https://www.zillow.com/homedetails/4641-Morro-Dr-Woodland-Hills-CA-91364/19944706_zpid/,2600000.0,21448.0,,12900.0,08/07/2018,2315000.0,2017,2003.0,3033157.0,08/07/2018,4641 Morro Dr,Woodland Hills,CA,91364
19945546,SqFt,6.0,4,7461.0,SingleFamily,02/21/2006,2850000.0,https://www.zillow.com/homedetails/3823-Saint-Johnswood-Dr-Woodland-Hills-CA-91364/19945546_zpid/,2590000.0,80150.0,,15000.0,08/07/2018,1719037.0,2017,1976.0,2851286.0,08/07/2018,3823 Saint Johnswood Dr,Woodland Hills,CA,91364
19945830,SqFt,5.0,5,6200.0,SingleFamily,05/03/2016,2625000.0,https://www.zillow.com/homedetails/4739-Westchester-Dr-Woodland-Hills-CA-91364/19945830_zpid/,2620000.0,19166.0,,11500.0,08/07/2018,2677500.0,2017,1986.0,3099331.0,08/07/2018,4739 Westchester Dr,Woodland Hills,CA,91364
19945832,SqFt,8.0,6,8909.0,SingleFamily,08/25/2017,2800000.0,https://www.zillow.com/homedetails/20637-Kingsboro-Way-Woodland-Hills-CA-91364/19945832_zpid/,2800000.0,17437.0,,12000.0,08/07/2018,2875596.0,2017,1988.0,2995333.0,08/07/2018,20637 Kingsboro Way,Woodland Hills,CA,91364
19946042,SqFt,5.0,5,8348.0,SingleFamily,,,https://www.zillow.com/homedetails/4440-Vanceboro-Ct-Woodland-Hills-CA-91364/19946042_zpid/,2950000.0,17545.0,,10000.0,08/07/2018,2590269.0,2017,1990.0,2915567.0,08/07/2018,4440 Vanceboro Ct,Woodland Hills,CA,91364
19946300,SqFt,5.0,6,5415.0,SingleFamily,05/14/2015,2350000.0,https://www.zillow.com/homedetails/19256-Casa-Pl-Tarzana-CA-91356/19946300_zpid/,2900000.0,18400.0,,10800.0,08/07/2018,2433552.0,2017,1978.0,2970301.0,08/07/2018,19256 Casa Pl,Tarzana,CA,91356
19946624,SqFt,3.5,4,3174.0,SingleFamily,09/19/2017,1750000.0,https://www.zillow.com/homedetails/4955-Winnetka-Ave-Woodland-Hills-CA-91364/19946624_zpid/,12000.0,17856.0,,5500.0,08/07/2018,907800.0,2017,1955.0,1447900.0,08/07/2018,4955 Winnetka Ave,Woodland Hills,CA,91364
19946964,SqFt,5.0,5,4300.0,SingleFamily,09/08/2017,1400000.0,https://www.zillow.com/homedetails/4945-Casa-Dr-Tarzana-CA-91356/19946964_zpid/,2500000.0,22838.0,,6000.0,08/07/2018,898131.0,2017,1979.0,2132404.0,08/07/2018,4945 Casa Dr,Tarzana,CA,91356
19947028,SqFt,6.0,6,5650.0,SingleFamily,07/19/2017,1500000.0,https://www.zillow.com/homedetails/18860-Ringling-St-Tarzana-CA-91356/19947028_zpid/,2600000.0,20146.0,,,,599486.0,2017,2017.0,2614077.0,08/07/2018,18860 Ringling St,Tarzana,CA,91356
19947077,SqFt,8.0,7,7049.0,SingleFamily,,,https://www.zillow.com/homedetails/4844-Brewster-Dr-Tarzana-CA-91356/19947077_zpid/,3000000.0,55944.0,,12035.0,08/07/2018,413826.0,2017,1947.0,3407740.0,08/07/2018,4844 Brewster Dr,Tarzana,CA,91356
19948185,SqFt,7.0,7,9200.0,SingleFamily,05/27/2016,2800000.0,https://www.zillow.com/homedetails/19050-Ashurst-Ln-Tarzana-CA-91356/19948185_zpid/,2800000.0,34020.0,,17000.0,08/07/2018,2856000.0,2017,2003.0,3319764.0,08/07/2018,19050 Ashurst Ln,Tarzana,CA,91356
19948215,SqFt,7.0,6,5487.0,SingleFamily,04/06/2018,2882000.0,https://www.zillow.com/homedetails/19103-Marlia-Ct-Tarzana-CA-91356/19948215_zpid/,2880000.0,18269.0,,11800.0,08/07/2018,2358750.0,2017,1998.0,2937965.0,08/07/2018,19103 Marlia Ct,Tarzana,CA,91356
19948219,SqFt,8.0,5,6549.0,SingleFamily,09/28/2017,2875000.0,https://www.zillow.com/homedetails/19110-Marlia-Ct-Tarzana-CA-91356/19948219_zpid/,2880000.0,33105.0,,10800.0,08/07/2018,1847375.0,2017,1998.0,3056326.0,08/07/2018,19110 Marlia Ct,Tarzana,CA,91356
19948228,SqFt,7.0,6,6399.0,SingleFamily,02/14/2017,2675000.0,https://www.zillow.com/homedetails/3815-Marfield-Ave-Tarzana-CA-91356/19948228_zpid/,2670000.0,23522.0,,11000.0,08/07/2018,1620986.0,2017,1997.0,3004902.0,08/07/2018,3815 Marfield Ave,Tarzana,CA,91356
19948254,SqFt,7.0,5,6399.0,SingleFamily,05/22/2006,2750000.0,https://www.zillow.com/homedetails/19220-Allandale-Dr-Tarzana-CA-91356/19948254_zpid/,2800000.0,17511.0,,12000.0,08/07/2018,2610000.0,2017,1999.0,2990427.0,08/07/2018,19220 Allandale Dr,Tarzana,CA,91356
19948258,SqFt,6.0,5,6399.0,SingleFamily,03/29/2017,2580000.0,https://www.zillow.com/homedetails/3720-Litchfield-Ln-Tarzana-CA-91356/19948258_zpid/,2580000.0,21344.0,,11500.0,08/07/2018,2434000.0,2017,1998.0,2911844.0,08/07/2018,3720 Litchfield Ln,Tarzana,CA,91356
19948282,SqFt,7.0,5,6399.0,SingleFamily,12/21/1998,1267000.0,https://www.zillow.com/homedetails/3727-Winford-Dr-Tarzana-CA-91356/19948282_zpid/,2900000.0,39535.0,,10800.0,08/07/2018,1763349.0,2017,1998.0,3007932.0,08/07/2018,3727 Winford Dr,Tarzana,CA,91356
19948287,SqFt,7.0,5,6381.0,SingleFamily,08/10/2016,2800000.0,https://www.zillow.com/homedetails/3747-Winford-Dr-Tarzana-CA-91356/19948287_zpid/,2800000.0,39312.0,,14000.0,08/07/2018,2800000.0,2017,1998.0,3249692.0,08/07/2018,3747 Winford Dr,Tarzana,CA,91356
19948289,SqFt,5.0,4,4050.0,SingleFamily,02/16/2018,2200000.0,https://www.zillow.com/homedetails/3755-Winford-Dr-Tarzana-CA-91356/19948289_zpid/,2200000.0,17554.0,,9500.0,08/07/2018,1325922.0,2017,1998.0,2197636.0,08/07/2018,3755 Winford Dr,Tarzana,CA,91356
19948295,SqFt,5.0,4,4050.0,SingleFamily,04/29/2016,2295000.0,https://www.zillow.com/homedetails/19361-Redbridge-Ln-Tarzana-CA-91356/19948295_zpid/,2290000.0,50291.0,,10500.0,08/07/2018,2340900.0,2017,1998.0,2702312.0,08/07/2018,19361 Redbridge Ln,Tarzana,CA,91356
19948307,SqFt,4.1,4,5501.0,SingleFamily,04/23/2018,2625000.0,https://www.zillow.com/homedetails/3783-Winford-Dr-Tarzana-CA-91356/19948307_zpid/,2620000.0,25068.0,,10800.0,08/07/2018,1470730.0,2017,1995.0,2663177.0,08/07/2018,3783 Winford Dr,Tarzana,CA,91356
19948515,SqFt,7.0,7,8518.0,SingleFamily,05/03/2016,2980000.0,https://www.zillow.com/homedetails/4643-Caritina-Dr-Tarzana-CA-91356/19948515_zpid/,2980000.0,41604.0,,16500.0,08/07/2018,3039600.0,2017,1957.0,3520421.0,08/07/2018,4643 Caritina Dr,Tarzana,CA,91356
134762235,SqFt,8.0,7,9800.0,SingleFamily,06/05/2015,2100000.0,https://www.zillow.com/homedetails/4631-Caritina-Dr-Tarzana-CA-91356/134762235_zpid/,3000000.0,82132.0,,15547.0,08/07/2018,652399.0,2017,2018.0,6208660.0,08/07/2018,4631 Caritina Dr,Tarzana,CA,91356
19948660,SqFt,6.0,4,5663.0,SingleFamily,11/30/2016,2585000.0,https://www.zillow.com/homedetails/4400-Ellenita-Ave-Tarzana-CA-91356/19948660_zpid/,2580000.0,17275.0,,11500.0,08/07/2018,2585000.0,2017,2010.0,2948512.0,08/07/2018,4400 Ellenita Ave,Tarzana,CA,91356
19949743,SqFt,2.0,4,1486.0,SingleFamily,05/21/2018,850000.0,https://www.zillow.com/homedetails/5011-Hesperia-Ave-Encino-CA-91316/19949743_zpid/,850000.0,7022.0,,3300.0,08/07/2018,714000.0,2017,1948.0,866564.0,08/07/2018,5011 Hesperia Ave,Encino,CA,91316
19949814,SqFt,2.0,4,1496.0,SingleFamily,08/19/2016,752000.0,https://www.zillow.com/homedetails/4921-Hesperia-Ave-Encino-CA-91316/19949814_zpid/,752000.0,6764.0,,3450.0,08/07/2018,752000.0,2017,1948.0,892063.0,08/07/2018,4921 Hesperia Ave,Encino,CA,91316
19950118,SqFt,2.0,4,1404.0,SingleFamily,05/24/2016,726000.0,https://www.zillow.com/homedetails/5112-Newcastle-Ave-Encino-CA-91316/19950118_zpid/,726000.0,6098.0,,3300.0,08/07/2018,740520.0,2017,1948.0,950205.0,08/07/2018,5112 Newcastle Ave,Encino,CA,91316
19950156,SqFt,2.0,4,1488.0,SingleFamily,08/26/2015,705000.0,https://www.zillow.com/homedetails/4935-Enfield-Ave-Encino-CA-91316/19950156_zpid/,705000.0,6100.0,,3490.0,08/07/2018,719100.0,2017,1948.0,932935.0,08/07/2018,4935 Enfield Ave,Encino,CA,91316
19950331,SqFt,5.0,6,4730.0,SingleFamily,,,https://www.zillow.com/homedetails/4725-White-Oak-Pl-Encino-CA-91316/19950331_zpid/,3000000.0,16966.0,,6534.0,08/07/2018,892782.0,2017,1955.0,2844157.0,08/07/2018,4725 White Oak Pl,Encino,CA,91316
19950362,SqFt,6.0,5,4471.0,SingleFamily,04/19/2018,2569000.0,https://www.zillow.com/homedetails/17711-Karen-Dr-Encino-CA-91316/19950362_zpid/,2570000.0,12553.0,,9500.0,08/07/2018,1124204.0,2017,1954.0,2612773.0,08/07/2018,17711 Karen Dr,Encino,CA,91316
19950507,SqFt,7.0,5,5495.0,SingleFamily,05/18/2018,2950000.0,https://www.zillow.com/homedetails/18115-Karen-Dr-Tarzana-CA-91356/19950507_zpid/,2950000.0,19453.0,,11796.0,08/07/2018,1126000.0,2017,1953.0,2998097.0,08/07/2018,18115 Karen Dr,Tarzana,CA,91356
19950554,SqFt,8.0,7,7765.0,SingleFamily,07/27/2011,1460014.0,https://www.zillow.com/homedetails/18255-Karen-Dr-Tarzana-CA-91356/19950554_zpid/,3000000.0,18421.0,,17173.0,08/07/2018,1580098.0,2017,2007.0,3171967.0,08/07/2018,18255 Karen Dr,Tarzana,CA,91356
19950560,SqFt,3.0,5,2918.0,SingleFamily,11/22/2017,2075000.0,https://www.zillow.com/homedetails/4455-Gable-Dr-Encino-CA-91316/19950560_zpid/,2080000.0,65775.0,,8995.0,08/07/2018,1152287.0,2017,1951.0,1960133.0,08/07/2018,4455 Gable Dr,Encino,CA,91316
19950590,SqFt,6.0,5,6270.0,SingleFamily,04/27/2010,50000.0,https://www.zillow.com/homedetails/4533-Grimes-Pl-Encino-CA-91316/19950590_zpid/,2960000.0,34848.0,,19050.0,08/07/2018,2224431.0,2017,2008.0,3276262.0,08/07/2018,4533 Grimes Pl,Encino,CA,91316
19950626,SqFt,4.0,5,2852.0,SingleFamily,02/23/2018,1875000.0,https://www.zillow.com/homedetails/18065-Boris-Dr-Encino-CA-91316/19950626_zpid/,1880000.0,19035.0,,5976.0,08/07/2018,1216775.0,2017,1952.0,1758398.0,08/07/2018,18065 Boris Dr,Encino,CA,91316
19950688,SqFt,3.0,4,2730.0,SingleFamily,03/15/2017,1800000.0,https://www.zillow.com/homedetails/4544-Martson-Dr-Encino-CA-91316/19950688_zpid/,1800000.0,55615.0,,6700.0,08/07/2018,1239300.0,2017,1959.0,1534564.0,08/07/2018,4544 Martson Dr,Encino,CA,91316
19950968,SqFt,6.0,5,5397.0,SingleFamily,10/14/2015,2705000.0,https://www.zillow.com/homedetails/4155-Green-Meadow-Ct-Encino-CA-91316/19950968_zpid/,2710000.0,18687.0,,11500.0,08/07/2018,2759100.0,2017,1975.0,3326128.0,08/07/2018,4155 Green Meadow Ct,Encino,CA,91316
19951008,SqFt,6.0,5,4660.0,SingleFamily,11/16/2016,1789000.0,https://www.zillow.com/homedetails/18165-Sweet-Elm-Dr-Encino-CA-91316/19951008_zpid/,2690000.0,17493.0,,9500.0,08/07/2018,1789000.0,2017,1987.0,2559010.0,08/07/2018,18165 Sweet Elm Dr,Encino,CA,91316
19951092,SqFt,5.0,5,4973.0,SingleFamily,04/13/2018,2550000.0,https://www.zillow.com/homedetails/4020-Alonzo-Ave-Encino-CA-91316/19951092_zpid/,2550000.0,17424.0,,9500.0,08/07/2018,1356600.0,2017,1976.0,2549026.0,08/07/2018,4020 Alonzo Ave,Encino,CA,91316
19951146,SqFt,5.0,5,5410.0,SingleFamily,06/14/2011,2301000.0,https://www.zillow.com/homedetails/4165-Elm-View-Dr-Encino-CA-91316/19951146_zpid/,3000000.0,55234.0,,12147.0,08/07/2018,2539754.0,2017,2000.0,3089211.0,08/07/2018,4165 Elm View Dr,Encino,CA,91316
19951228,SqFt,7.0,5,6886.0,Miscellaneous,07/12/2017,2600000.0,https://www.zillow.com/homedetails/3851-Rock-Hampton-Dr-Tarzana-CA-91356/19951228_zpid/,2600000.0,43560.0,,12900.0,08/07/2018,2807855.0,2017,1996.0,2875814.0,08/07/2018,3851 Rock Hampton Dr,Tarzana,CA,91356
19951271,SqFt,7.0,6,7416.0,SingleFamily,01/23/2017,2700000.0,https://www.zillow.com/homedetails/18335-Rancho-St-Tarzana-CA-91356/19951271_zpid/,2700000.0,62526.0,,15034.0,08/07/2018,1414280.0,2017,1996.0,3203225.0,08/07/2018,18335 Rancho St,Tarzana,CA,91356
19951424,SqFt,2.0,4,1640.0,SingleFamily,07/28/2017,890000.0,https://www.zillow.com/homedetails/4536-Canoga-Dr-Woodland-Hills-CA-91364/19951424_zpid/,890000.0,8494.0,,3500.0,08/07/2018,712980.0,2017,1961.0,852785.0,08/07/2018,4536 Canoga Dr,Woodland Hills,CA,91364
2092857555,SqFt,1.75,4,2174.0,SingleFamily,11/01/2017,810000.0,https://www.zillow.com/homedetails/6561-Matilija-Ave-Valley-Glen-CA-91401/2092857555_zpid/,810000.0,15468.0,,3100.0,08/07/2018,93533.0,2017,1926.0,823432.0,08/07/2018,6561 Matilija Ave,Van Nuys,CA,91401
19971487,SqFt,3.0,4,1426.0,SingleFamily,03/22/2011,205000.0,https://www.zillow.com/homedetails/6236-Halbrent-Ave-Van-Nuys-CA-91411/19971487_zpid/,935000.0,6076.0,,3000.0,08/07/2018,226296.0,2017,1947.0,914777.0,08/07/2018,6236 Halbrent Ave,Van Nuys,CA,91411
19972348,SqFt,3.0,5,1995.0,SingleFamily,07/11/2018,1175000.0,https://www.zillow.com/homedetails/5918-Cedros-Ave-Van-Nuys-CA-91411/19972348_zpid/,1180000.0,6895.0,,2600.0,08/07/2018,144443.0,2017,1943.0,1109470.0,08/07/2018,5918 Cedros Ave,Van Nuys,CA,91411
19972718,SqFt,2.0,4,1471.0,SingleFamily,11/22/2017,805000.0,https://www.zillow.com/homedetails/5748-Tobias-Ave-Van-Nuys-CA-91411/19972718_zpid/,805000.0,6603.0,,3600.0,08/07/2018,685501.0,2017,1948.0,843228.0,08/07/2018,5748 Tobias Ave,Van Nuys,CA,91411
19973303,SqFt,2.0,4,1345.0,SingleFamily,06/23/2017,717500.0,https://www.zillow.com/homedetails/14313-Califa-St-Van-Nuys-CA-91401/19973303_zpid/,718000.0,6750.0,,3200.0,08/07/2018,610095.0,2017,1939.0,762021.0,08/07/2018,14313 Califa St,Van Nuys,CA,91401
19974237,SqFt,2.0,4,1704.0,SingleFamily,03/15/2018,915000.0,https://www.zillow.com/homedetails/5626-Matilija-Ave-Van-Nuys-CA-91401/19974237_zpid/,915000.0,8097.0,,3500.0,08/07/2018,364701.0,2017,1955.0,937170.0,08/07/2018,5626 Matilija Ave,Van Nuys,CA,91401
19974445,SqFt,1.5,4,1691.0,SingleFamily,07/31/2018,895000.0,https://www.zillow.com/homedetails/5508-Hazeltine-Ave-Sherman-Oaks-CA-91401/19974445_zpid/,895000.0,5499.0,,3450.0,08/07/2018,683464.0,2017,1928.0,925227.0,08/07/2018,5508 Hazeltine Ave,Sherman Oaks,CA,91401
19974649,SqFt,3.0,4,2178.0,SingleFamily,09/29/2016,1575000.0,https://www.zillow.com/homedetails/13818-Chandler-Blvd-Sherman-Oaks-CA-91401/19974649_zpid/,1570000.0,27007.0,,6750.0,08/07/2018,1436800.0,2017,1938.0,1721412.0,08/07/2018,13818 Chandler Blvd,Sherman Oaks,CA,91401
19974650,SqFt,3.0,4,3001.0,SingleFamily,04/20/2018,2118000.0,https://www.zillow.com/homedetails/13808-Chandler-Blvd-Sherman-Oaks-CA-91401/19974650_zpid/,2120000.0,26911.0,,5500.0,08/07/2018,201489.0,2017,1937.0,2016100.0,08/07/2018,13808 Chandler Blvd,Sherman Oaks,CA,91401
19975257,SqFt,5.0,5,3334.0,SingleFamily,07/28/2016,1425000.0,https://www.zillow.com/homedetails/14236-Margate-St-Sherman-Oaks-CA-91401/19975257_zpid/,15000.0,6534.0,,5900.0,08/07/2018,1425000.0,2017,1959.0,1523398.0,08/07/2018,14236 Margate St,Sherman Oaks,CA,91401
19975479,SqFt,2.0,4,1910.0,SingleFamily,09/26/1997,230000.0,https://www.zillow.com/homedetails/4715-Katherine-Ave-Sherman-Oaks-CA-91423/19975479_zpid/,1250000.0,6947.0,,3700.0,08/07/2018,316420.0,2017,1951.0,1190564.0,08/07/2018,4715 Katherine Ave,Sherman Oaks,CA,91423
19976420,SqFt,1.0,4,1324.0,SingleFamily,04/04/2017,732000.0,https://www.zillow.com/homedetails/5427-Burnet-Ave-Sherman-Oaks-CA-91411/19976420_zpid/,732000.0,6750.0,,2995.0,08/07/2018,628000.0,2017,1949.0,581630.0,08/07/2018,5427 Burnet Ave,Sherman Oaks,CA,91411
19977852,SqFt,2.0,4,1533.0,SingleFamily,09/08/2015,755000.0,https://www.zillow.com/homedetails/5932-Wish-Ave-Encino-CA-91316/19977852_zpid/,6000.0,6000.0,,3495.0,08/07/2018,770100.0,2017,1956.0,826216.0,08/07/2018,5932 Wish Ave,Encino,CA,91316
19977905,SqFt,3.0,4,1470.0,SingleFamily,03/29/2016,670000.0,https://www.zillow.com/homedetails/5906-Ostrom-Ave-Encino-CA-91316/19977905_zpid/,6000.0,6002.0,,3195.0,08/07/2018,683400.0,2017,1956.0,816262.0,08/07/2018,5906 Ostrom Ave,Encino,CA,91316
19978062,SqFt,2.0,4,1469.0,SingleFamily,04/18/2011,485000.0,https://www.zillow.com/homedetails/17220-Hatteras-St-Encino-CA-91316/19978062_zpid/,3900.0,6098.0,,3400.0,08/07/2018,535388.0,2017,1955.0,791660.0,08/07/2018,17220 Hatteras St,Encino,CA,91316
